acc10,arid1,evap,geo,im,plan,prof,rain,slope,tem,twi,greenup02,greenup03,greenup04,greenup05,greenup06,greenup07,greenup08,greenup09,greenup10,greenup11,midgreenup02,midgreenup03,midgreenup04,midgreenup05,midgreenup06,midgreenup07,midgreenup08,midgreenup09,midgreenup10,midgreenup11,maturity02,maturity03,maturity04,maturity05,maturity06,maturity07,maturity08,maturity09,maturity10,maturity11,peak02,peak03,peak04,peak05,peak06,peak07,peak08,peak09,peak10,peak11,sensence02,sensence03,sensence04,sensence05,sensence06,sensence07,sensence08,sensence09,sensence10,sensence11,midgreendown02,midgreendown03,midgreendown04,midgreendown05,midgreendown06,midgreendown07,midgreendown08,midgreendown09,midgreendown10,midgreendown11,dormancy02,dormancy03,dormancy04,dormancy05,dormancy06,dormancy07,dormancy08,dormancy09,dormancy10,dormancy11,evi_amplitude02,evi_amplitude03,evi_amplitude04,evi_amplitude05,evi_amplitude06,evi_amplitude07,evi_amplitude08,evi_amplitude09,evi_amplitude10,evi_amplitude11,evi_area02,evi_area03,evi_area04,evi_area05,evi_area06,evi_area07,evi_area08,evi_area09,evi_area10,evi_area11,evi_minimum02,evi_minimum03,evi_minimum04,evi_minimum05,evi_minimum06,evi_minimum07,evi_minimum08,evi_minimum09,evi_minimum10,evi_minimum11,numcycle02,numcycle03,numcycle04,numcycle05,numcycle06,numcycle07,numcycle08,numcycle09,numcycle10,numcycle11,evi0201,evi0301,evi0401,evi0501,evi0601,evi0701,evi0801,evi0901,evi1001,evi1101,evi0202,evi0302,evi0402,evi0502,evi0602,evi0702,evi0802,evi0902,evi1002,evi1102,evi0203,evi0303,evi0403,evi0503,evi0603,evi0703,evi0803,evi0903,evi1003,evi1103,evi0204,evi0304,evi0404,evi0504,evi0604,evi0704,evi0804,evi0904,evi1004,evi1104,evi0205,evi0305,evi0405,evi0505,evi0605,evi0705,evi0805,evi0905,evi1005,evi1105,evi0206,evi0306,evi0406,evi0506,evi0606,evi0706,evi0806,evi0906,evi1006,evi1106,evi0207,evi0307,evi0407,evi0507,evi0607,evi0707,evi0807,evi0907,evi1007,evi1107,soma,soc,lon,lat,FID
0.855936678,0.705779335,0.683036378,15,0.115021514,0.420333514,0.52326096,0.258818882,0.019489271,0.928707958,0.262329619,0.290721649,0.305154639,0.319587629,0.329896907,0.321649485,0.317525773,0.282474227,0.325773196,0.325773196,0.33814433,0.354639175,0.420618557,0.441237113,0.416494845,0.416494845,0.406185567,0.383505155,0.402061856,0.412371134,0.412371134,0.544329897,0.550515464,0.531958763,0.579381443,0.511340206,0.525773196,0.505154639,0.521649485,0.488659794,0.597938144,0.620618557,0.61443299,0.604123711,0.624742268,0.560824742,0.608247423,0.612371134,0.573195876,0.542268041,0.628865979,0.66185567,0.657731959,0.674226804,0.670103093,0.641237113,0.665979381,0.668041237,0.639175258,0.604123711,0.663917526,0.725773196,0.72371134,0.742268041,0.736082474,0.731958763,0.758762887,0.756701031,0.744329897,0.740206186,0.744329897,0.808247423,0.806185567,0.81443299,0.818556701,0.81443299,0.92371134,0.832989691,0.828865979,0.804123711,0.830927835,0.243717949,0.249615385,0.274615385,0.359871795,0.332948718,0.342564103,0.368589744,0.315,0.313461538,0.308974359,0.407079646,0.353982301,0.345132743,0.447534766,0.329962073,0.452591656,0.538558786,0.345132743,0.298356511,0.374209861,0.257677684,0.22521205,0.256215268,0.194208833,0.23252413,0.230184264,0.141854343,0.264112314,0.219362387,0.20590816,1.0,1,1,1,1,1,1.0,1,1,1.0,0.202901393,0.244250789,0.241358161,0.238465533,0.202684864,0.188254744,0.176277667,0.240501136,0.178852126,0.216329247,0.322920829,0.321646616,0.320372403,0.325350285,0.375125915,0.424901545,0.371691138,0.35124588,0.393203974,0.345070288,0.480534613,0.470890686,0.42109412,0.592851698,0.549386203,0.549386203,0.502274752,0.4551633,0.467098296,0.412280053,0.540476263,0.485340267,0.556058705,0.620472729,0.595796764,0.495741308,0.490925163,0.490925163,0.536083087,0.581241012,0.476096272,0.402701735,0.325980306,0.444116324,0.47956118,0.424301058,0.45906812,0.458180606,0.567527235,0.473694026,0.323111027,0.298988044,0.310841411,0.352168247,0.400875419,0.353531539,0.374163747,0.394795954,0.373348236,0.35366267,0.188114658,0.231822968,0.199419871,0.20500958,0.18863968,0.17226978,0.232590199,0.206648529,0.206444606,0.203935876,5.062594,2.936539443,118.527812,30.956801,549
0.83550981,0.625218914,0.687901564,15,0.176481922,0.428593382,0.507162895,0.317348465,0.053237634,0.90280652,0.203180498,0.340206186,0.354639175,0.358762887,0.379381443,0.35257732,0.360824742,0.301030928,0.35257732,0.381443299,0.354639175,0.424742268,0.397938144,0.408247423,0.426804124,0.424742268,0.410309278,0.387628866,0.397938144,0.424742268,0.393814433,0.507216495,0.457731959,0.604123711,0.525773196,0.490721649,0.463917526,0.474226804,0.486597938,0.474226804,0.542268041,0.639175258,0.519587629,0.643298969,0.595876289,0.53814433,0.496907216,0.52371134,0.655670103,0.515463918,0.618556701,0.674226804,0.571134021,0.680412371,0.659793814,0.643298969,0.548453608,0.672164948,0.688659794,0.560824742,0.682474227,0.746391753,0.731958763,0.744329897,0.742268041,0.73814433,0.744329897,0.764948454,0.744329897,0.750515464,0.758762887,0.818556701,0.824742268,0.835051546,0.835051546,0.824742268,0.804123711,0.824742268,0.818556701,0.806185567,0.822680412,0.217948718,0.208589744,0.245128205,0.270384615,0.266025641,0.26,0.329230769,0.334871795,0.311923077,0.300128205,0.352718078,0.199747155,0.372945638,0.305941846,0.238938053,0.165613148,0.307206068,0.530973451,0.195954488,0.428571429,0.209417958,0.25095057,0.267037145,0.242176075,0.206493127,0.240421176,0.102661597,0.267914595,0.297162913,0.261479965,1.0,1,1,1,1,1,1.0,1,1,1.0,0.265860438,0.218328625,0.219145089,0.223397776,0.209515929,0.224637419,0.185199887,0.192877755,0.19931794,0.205758125,0.349952251,0.288771063,0.332503706,0.318386655,0.304269604,0.339086264,0.297708035,0.33848998,0.34295541,0.297092631,0.495429397,0.427808493,0.515794098,0.372359484,0.380230993,0.380774736,0.472554028,0.435518086,0.547719061,0.550618231,0.561715126,0.44223243,0.455593318,0.449560136,0.55551368,0.495311499,0.504715636,0.514119774,0.519213259,0.56545192,0.41692698,0.480195433,0.471368581,0.464540035,0.456886172,0.504273832,0.551605284,0.515070632,0.47853598,0.451012075,0.302702934,0.38429296,0.349432856,0.341407955,0.332520902,0.338208184,0.37124113,0.404274076,0.429885656,0.361385062,0.173663124,0.246308357,0.266046524,0.251986414,0.229639329,0.207292244,0.273173511,0.224388123,0.30207321,0.303445995,13.658931,7.922813805,118.62245,30.788089,559
0.831301414,0.604203152,0.510709686,15,0.201078929,0.446673861,0.527470087,0.22182176,0.032530982,0.896159871,0.258116474,0.321649485,0.32371134,0.356701031,0.373195876,0.381443299,0.364948454,0.278350515,0.360824742,0.406185567,0.245360825,0.430927835,0.41443299,0.418556701,0.430927835,0.451546392,0.420618557,0.389690722,0.424742268,0.451546392,0.408247423,0.513402062,0.531958763,0.529896907,0.554639175,0.544329897,0.531958763,0.511340206,0.536082474,0.527835052,0.503092784,0.558762887,0.569072165,0.577319588,0.606185567,0.589690722,0.591752577,0.571134021,0.58556701,0.575257732,0.544329897,0.61443299,0.663917526,0.655670103,0.657731959,0.637113402,0.651546392,0.645360825,0.643298969,0.64742268,0.630927835,0.744329897,0.748453608,0.764948454,0.729896907,0.729896907,0.775257732,0.769072165,0.729896907,0.767010309,0.736082474,0.828865979,0.816494845,0.86185567,0.822680412,0.810309278,0.907216495,0.849484536,0.826804124,0.909278351,0.86185567,0.281538462,0.299871795,0.265,0.323589744,0.325384615,0.319230769,0.402051282,0.290128205,0.252179487,0.336025641,0.284450063,0.317319848,0.278128951,0.342604298,0.300884956,0.347661188,0.451327434,0.299620733,0.216182048,0.337547408,0.280783855,0.177537292,0.253582919,0.318514185,0.326411231,0.358291898,0.102661597,0.416788535,0.446914302,0.222287218,1.0,1,1,1,1,1,1.0,1,1,1.0,0.22032471,0.22032471,0.21375221,0.249555022,0.256303489,0.267062306,0.281085253,0.25793016,0.324584067,0.187468976,0.273728967,0.273728967,0.347510546,0.338976622,0.343170017,0.345840961,0.348201811,0.411342114,0.406338125,0.346710563,0.43548876,0.43548876,0.511689842,0.563370526,0.44017984,0.44017984,0.509936459,0.579693079,0.41257292,0.325133473,0.523679078,0.447837442,0.438651711,0.514711261,0.48376745,0.483773947,0.517659664,0.510419011,0.503178358,0.503178358,0.404346734,0.404346734,0.440972939,0.477599144,0.52502352,0.523397088,0.551562548,0.366702855,0.454896688,0.543090522,0.279051125,0.284723908,0.3263129,0.400790334,0.375342786,0.379378527,0.379378527,0.361892685,0.344406843,0.400926918,0.218275011,0.218865603,0.163433567,0.263375282,0.289714754,0.237711206,0.330879599,0.271284342,0.236285776,0.180356368,26.105459,15.14237761,119.555308,30.868902,572
0.848435101,0.691768827,0.771456212,15,0.121829041,0.408269426,0.535445276,0.146947984,0.007025342,0.917942314,0.346303186,0.272164948,0.282474227,0.282474227,0.278350515,0.284536082,0.265979381,0.263917526,0.303092784,0.404123711,0.325773196,0.509278351,0.503092784,0.511340206,0.496907216,0.505154639,0.47628866,0.35257732,0.498969072,0.496907216,0.484536082,0.558762887,0.55257732,0.55257732,0.554639175,0.544329897,0.540206186,0.517525773,0.544329897,0.544329897,0.542268041,0.587628866,0.581443299,0.579381443,0.583505155,0.573195876,0.575257732,0.556701031,0.577319588,0.575257732,0.577319588,0.622680412,0.61443299,0.612371134,0.61443299,0.608247423,0.612371134,0.6,0.616494845,0.618556701,0.616494845,0.680412371,0.668041237,0.668041237,0.670103093,0.655670103,0.663917526,0.668041237,0.674226804,0.682474227,0.672164948,0.734020619,0.721649485,0.727835052,0.75257732,0.731958763,0.898969072,0.851546392,0.740206186,0.746391753,0.734020619,0.299871795,0.338205128,0.262820513,0.363205128,0.322948718,0.285769231,0.281538462,0.371282051,0.290512821,0.290512821,0.274336283,0.327433628,0.238938053,0.357774968,0.251580278,0.298356511,0.346396966,0.299620733,0.203539823,0.257901391,0.275811641,0.205615677,0.249195671,0.191576484,0.269377011,0.252997953,0.171395145,0.295408014,0.360631764,0.288973384,1.0,1,1,1,1,1,1.0,1,1,1.0,0.205987528,0.205987528,0.190244466,0.224735081,0.248085305,0.313095182,0.252359062,0.255179971,0.311090022,0.238095239,0.417921841,0.318490326,0.370059177,0.317870408,0.411469966,0.372122467,0.358042985,0.368808627,0.347998261,0.347998261,0.542123199,0.48175934,0.517036632,0.552313924,0.551635683,0.611811638,0.447544813,0.596034765,0.615384221,0.634733677,0.575879782,0.568989277,0.45696792,0.700768292,0.557347596,0.504985869,0.551026404,0.559778005,0.568529606,0.602848589,0.437295616,0.440686032,0.444076449,0.533713818,0.586189508,0.548182726,0.510896683,0.707279861,0.506888092,0.490091056,0.438356698,0.337645948,0.361721784,0.344306797,0.330908358,0.317509919,0.446567148,0.401436031,0.37433362,0.386793554,0.266291946,0.225547299,0.206084579,0.260878891,0.260872841,0.26049152,0.222161487,0.317003995,0.272797346,0.282710373,17.761764,10.30264733,119.194382,30.934498,579
0.857964398,0.726795096,0.761779696,15,0.09973669,0.430362821,0.535888342,0.23887937,0.035958029,0.931603872,0.547253245,0.301030928,0.298969072,0.311340206,0.331958763,0.305154639,0.284536082,0.282474227,0.325773196,0.346391753,0.360824742,0.492783505,0.490721649,0.474226804,0.44742268,0.463917526,0.428865979,0.426804124,0.435051546,0.432989691,0.428865979,0.587628866,0.564948454,0.583505155,0.577319588,0.542268041,0.53814433,0.52371134,0.531958763,0.503092784,0.567010309,0.622680412,0.612371134,0.637113402,0.618556701,0.593814433,0.602061856,0.58556701,0.589690722,0.550515464,0.628865979,0.659793814,0.649484536,0.678350515,0.66185567,0.643298969,0.64742268,0.637113402,0.64742268,0.628865979,0.670103093,0.717525773,0.705154639,0.73814433,0.731958763,0.727835052,0.756701031,0.721649485,0.725773196,0.767010309,0.736082474,0.787628866,0.787628866,0.793814433,0.816494845,0.804123711,0.886597938,0.824742268,0.804123711,0.851546392,0.851546392,0.331410256,0.303076923,0.323974359,0.395641026,0.380641026,0.374358974,0.443589744,0.333846154,0.291410256,0.304871795,0.385587863,0.351453856,0.400758534,0.438685209,0.389380531,0.463969659,0.493046776,0.366624526,0.265486726,0.394437421,0.221702252,0.170225212,0.234863995,0.166422931,0.213805206,0.144194209,0.102661597,0.287510968,0.234571512,0.268207078,1.0,1,1,1,1,1,1.0,1,1,1.0,0.244357184,0.244357184,0.229126841,0.213896498,0.207229778,0.224341556,0.192522317,0.201545864,0.219968341,0.233887061,0.409262687,0.32819654,0.292623371,0.372780472,0.359614521,0.316772431,0.317754254,0.349684894,0.327976882,0.341770023,0.514177591,0.470434487,0.434889615,0.42974256,0.51671201,0.535655603,0.554599196,0.461563796,0.484544694,0.420828193,0.55845052,0.532735765,0.506192684,0.608752191,0.58017993,0.504273668,0.504273668,0.504273668,0.507089622,0.509905577,0.535592735,0.437567487,0.524928093,0.553626239,0.445047155,0.546425104,0.557665855,0.532912135,0.507624328,0.573814154,0.37213552,0.331800044,0.287320644,0.388720602,0.388483793,0.308043242,0.360198617,0.374286681,0.306915998,0.429399058,0.202924043,0.143348441,0.197776347,0.23203966,0.217014492,0.231951974,0.246889457,0.213187374,0.179485291,0.263873577,20.598152,11.94788399,118.578765,30.97438,592
0.795257038,0.474605954,0.254909955,1,0.335559694,0.432926794,0.570373648,0.341849252,0.086047441,0.847569294,0.768814604,0.298969072,0.325773196,0.319587629,0.33814433,0.325773196,0.284536082,0.265979381,0.307216495,0.331958763,0.334020619,0.509278351,0.387628866,0.404123711,0.4,0.430927835,0.41443299,0.373195876,0.381443299,0.410309278,0.393814433,0.558762887,0.534020619,0.556701031,0.558762887,0.521649485,0.519587629,0.47628866,0.513402062,0.515463918,0.488659794,0.589690722,0.579381443,0.61443299,0.597938144,0.567010309,0.562886598,0.573195876,0.558762887,0.554639175,0.546391753,0.637113402,0.645360825,0.66185567,0.637113402,0.618556701,0.616494845,0.639175258,0.61443299,0.597938144,0.606185567,0.701030928,0.713402062,0.717525773,0.72371134,0.705154639,0.73814433,0.736082474,0.703092784,0.721649485,0.709278351,0.773195876,0.804123711,0.820618557,0.816494845,0.789690722,0.903092784,0.835051546,0.818556701,0.810309278,0.812371134,0.285,0.231794872,0.246538462,0.340897436,0.332692308,0.301666667,0.347179487,0.297435897,0.357051282,0.32,0.264222503,0.288242731,0.350189633,0.388116308,0.327433628,0.323640961,0.465233881,0.333754741,0.332490518,0.318584071,0.248610705,0.241298625,0.245685873,0.226381983,0.278151506,0.293360632,0.102661597,0.303012577,0.275226674,0.265867213,1.0,1,1,1,1,1,1.0,1,1,1.0,0.245873883,0.235364884,0.215037301,0.230757952,0.198954836,0.269474387,0.206067875,0.273459099,0.255473137,0.233776852,0.379562855,0.379562855,0.400697529,0.309100658,0.343596518,0.394288391,0.295868546,0.343715191,0.435525179,0.355529636,0.543121457,0.5177221,0.492322743,0.455999106,0.367061943,0.367061943,0.440537885,0.514013827,0.316417545,0.316417545,0.600481212,0.542639196,0.572663903,0.556557059,0.540450215,0.573641837,0.555728853,0.485562354,0.617160738,0.617160738,0.479393229,0.57544893,0.381140918,0.512867928,0.615216255,0.577406883,0.547536612,0.496398419,0.463208646,0.413712502,0.401875168,0.374133438,0.315958232,0.3883605,0.346491039,0.317811549,0.413894206,0.467835113,0.521776021,0.521776021,0.222519696,0.177010238,0.285283536,0.223907113,0.291516483,0.282280087,0.27880004,0.238008723,0.230904132,0.228370577,15.649435,9.077398492,119.430888,30.662938,475
0.827547468,0.702276708,0.805451717,1,0.113544409,0.430091517,0.546374238,0.139915546,0.083671572,0.888395603,0.232755078,0.309278351,0.331958763,0.331958763,0.340206186,0.340206186,0.315463918,0.27628866,0.315463918,0.354639175,0.340206186,0.38556701,0.393814433,0.389690722,0.393814433,0.406185567,0.381443299,0.362886598,0.371134021,0.418556701,0.393814433,0.527835052,0.529896907,0.494845361,0.501030928,0.52371134,0.482474227,0.488659794,0.47628866,0.519587629,0.492783505,0.571134021,0.575257732,0.55257732,0.55257732,0.560824742,0.558762887,0.536082474,0.573195876,0.579381443,0.554639175,0.616494845,0.624742268,0.612371134,0.610309278,0.616494845,0.626804124,0.597938144,0.639175258,0.635051546,0.612371134,0.694845361,0.694845361,0.705154639,0.692783505,0.717525773,0.719587629,0.742268041,0.734020619,0.711340206,0.719587629,0.8,0.816494845,0.810309278,0.806185567,0.81443299,0.841237113,0.839175258,0.845360825,0.806185567,0.822680412,0.298333333,0.30474359,0.307692308,0.398205128,0.352435897,0.317564103,0.398205128,0.316923077,0.371282051,0.360769231,0.342604298,0.338811631,0.321112516,0.378002528,0.332490518,0.372945638,0.428571429,0.415929204,0.383059418,0.364096081,0.350394852,0.338695525,0.324948815,0.31529687,0.350102369,0.293945598,0.102661597,0.291898216,0.347177537,0.351857268,1.0,1,1,1,1,1,1.0,1,1,1.0,0.249055713,0.291928142,0.274828106,0.299393088,0.258488417,0.1871593,0.206214577,0.332218885,0.313053191,0.250161797,0.374751151,0.374751151,0.362347394,0.402606338,0.540674627,0.318072945,0.359161973,0.400251001,0.401271194,0.36276257,0.445601419,0.479109138,0.44698137,0.414853603,0.631703615,0.583830178,0.473108888,0.60354358,0.60354358,0.60354358,0.611039937,0.611971259,0.609548151,0.607125044,0.537732303,0.565707564,0.507739007,0.510607839,0.51347667,0.58954978,0.456971198,0.446618378,0.591209292,0.636172235,0.513742387,0.502994478,0.562688947,0.549825251,0.613516927,0.525736511,0.327762485,0.362405658,0.362361923,0.384382576,0.318475157,0.375589728,0.399143368,0.442714214,0.37422812,0.310987413,0.170279488,0.238358974,0.29890126,0.364486724,0.284143664,0.203800604,0.344128042,0.250115007,0.256270856,0.351190686,15.695058,9.103861949,119.125617,30.938125,500
0.829306408,0.76357268,0.755236394,1,0.069937705,0.434617227,0.547629592,0.072805172,0.031819824,0.889997729,0.330028917,0.272164948,0.298969072,0.336082474,0.298969072,0.321649485,0.292783505,0.280412371,0.321649485,0.344329897,0.33814433,0.391752577,0.373195876,0.404123711,0.389690722,0.4,0.379381443,0.371134021,0.395876289,0.441237113,0.408247423,0.52371134,0.542268041,0.536082474,0.560824742,0.53814433,0.531958763,0.529896907,0.540206186,0.534020619,0.521649485,0.569072165,0.587628866,0.587628866,0.606185567,0.571134021,0.581443299,0.581443299,0.579381443,0.579381443,0.569072165,0.630927835,0.632989691,0.637113402,0.645360825,0.612371134,0.628865979,0.624742268,0.626804124,0.626804124,0.624742268,0.694845361,0.692783505,0.703092784,0.709278351,0.67628866,0.721649485,0.701030928,0.698969072,0.692783505,0.705154639,0.787628866,0.777319588,0.820618557,0.816494845,0.812371134,0.888659794,0.841237113,0.78556701,0.795876289,0.878350515,0.261794872,0.33025641,0.260128205,0.313076923,0.350897436,0.347692308,0.405384615,0.365897436,0.295897436,0.362051282,0.329962073,0.409608091,0.319848293,0.414664981,0.356510746,0.415929204,0.485461441,0.374209861,0.300884956,0.359039191,0.269084528,0.28312372,0.260310032,0.26381983,0.325826265,0.249195671,0.121088037,0.316759286,0.352442235,0.360924247,1.0,1,1,1,1,1,1.0,1,1,1.0,-10.0,0.233713582,0.233713582,0.238917559,0.252452344,0.222611971,0.21029897,0.276344746,0.244341657,0.227785558,0.406596839,0.420879781,0.399875313,0.364045203,0.331748426,0.338531196,0.336235255,0.522627413,0.392369032,0.39525038,0.366072724,0.422602445,0.552563012,0.578117073,0.549899638,0.565169275,0.580438912,0.442058414,0.614576817,0.443189025,0.54831779,0.458998889,0.403001249,0.494153142,0.556045413,0.489024937,0.516369641,0.500641294,0.484912947,0.633727193,0.488339245,0.53585887,0.37321429,0.447647095,0.492494971,0.454947978,0.628160477,0.611404002,0.442798197,0.607163429,0.313439071,0.411743581,0.401837587,0.348012149,0.327578574,0.307145,0.377123147,0.377811819,0.378500491,0.378500491,0.213511541,0.306802362,0.322617412,0.221179888,0.221179888,0.232997611,0.244815335,0.264114499,0.288209304,0.219374463,16.531315,9.588929814,119.369699,31.110513,571
0.847306303,0.80385289,0.814481964,3,0.042836041,0.42941922,0.53278688,0.029595771,0.013943946,0.915422364,0.146840147,0.263917526,0.265979381,0.255670103,0.294845361,0.274226804,0.272164948,0.263917526,0.319587629,0.286597938,0.284536082,0.509278351,0.354639175,0.517525773,0.356701031,0.513402062,0.492783505,0.321649485,0.515463918,0.503092784,0.369072165,0.562886598,0.567010309,0.560824742,0.560824742,0.567010309,0.55257732,0.53814433,0.571134021,0.571134021,0.540206186,0.608247423,0.6,0.595876289,0.587628866,0.593814433,0.593814433,0.577319588,0.608247423,0.616494845,0.571134021,0.64742268,0.635051546,0.637113402,0.626804124,0.626804124,0.643298969,0.620618557,0.649484536,0.655670103,0.645360825,0.694845361,0.692783505,0.690721649,0.703092784,0.678350515,0.705154639,0.688659794,0.698969072,0.709278351,0.703092784,0.795876289,0.75257732,0.744329897,0.853608247,0.73814433,0.934020619,0.824742268,0.756701031,0.75257732,0.73814433,0.176410256,0.241025641,0.195769231,0.202179487,0.261538462,0.267948718,0.252179487,0.225512821,0.159102564,0.186153846,0.250316056,0.321112516,0.246523388,0.269279393,0.289506953,0.323640961,0.360303413,0.232616941,0.232616941,0.241466498,0.319976601,0.247733255,0.266159696,0.214390173,0.253290436,0.20035098,0.102661597,0.353319684,0.379350687,0.365896461,1.0,1,1,1,1,1,1.0,1,1,1.0,0.339782268,0.205762461,0.276468009,0.146835551,0.251400918,0.23132664,0.182103604,0.239499584,0.359925717,0.222642943,-10.0,0.287633479,0.287633479,0.269187987,0.392050594,0.376412712,0.36077483,0.385753095,0.370018113,0.304939508,0.505953491,0.414576739,0.464407653,0.415487975,0.522577152,0.629666328,0.438931972,0.421846077,0.404760182,0.404760182,0.296125829,0.564516127,0.49893406,0.526582897,0.49870187,0.526360929,0.467633724,0.50471963,0.541805536,0.467865527,0.413394988,0.504883096,0.504883096,0.496608622,0.488334149,0.479609728,0.48149094,0.472983569,0.482185513,0.491387457,0.297745347,0.309560418,0.352199972,0.294954062,0.32541126,0.297353119,0.451426029,0.40038228,0.349338531,0.388074547,0.179392174,0.232574582,0.216118038,0.268201888,0.245848835,0.237454966,0.185462281,0.227418691,0.285437852,0.343457013,16.55,9.599767981,119.324996,31.197799,144
0.860227805,0.674255692,0.951625022,3,0.13364588,0.430976982,0.538029827,0.22275948,0.047563533,0.935336801,0.117224285,0.327835052,0.354639175,0.342268041,0.369072165,0.329896907,0.329896907,0.278350515,0.303092784,0.367010309,0.344329897,0.457731959,0.432989691,0.430927835,0.455670103,0.451546392,0.441237113,0.397938144,0.435051546,0.451546392,0.408247423,0.52371134,0.519587629,0.515463918,0.548453608,0.529896907,0.542268041,0.511340206,0.521649485,0.542268041,0.562886598,0.567010309,0.587628866,0.556701031,0.591752577,0.569072165,0.597938144,0.564948454,0.571134021,0.602061856,0.610309278,0.649484536,0.645360825,0.635051546,0.635051546,0.620618557,0.632989691,0.628865979,0.628865979,0.649484536,0.653608247,0.727835052,0.719587629,0.707216495,0.703092784,0.686597938,0.711340206,0.746391753,0.715463918,0.729896907,0.72371134,0.820618557,0.795876289,0.767010309,0.810309278,0.816494845,0.841237113,0.845360825,0.810309278,0.806185567,0.826804124,0.232179487,0.224230769,0.274102564,0.325897436,0.320641026,0.330512821,0.358076923,0.324358974,0.254102564,0.248846154,0.233881163,0.268015171,0.259165613,0.305941846,0.299620733,0.378002528,0.403286979,0.333754741,0.284450063,0.317319848,0.200935946,0.210295408,0.190991518,0.231061714,0.207370576,0.267037145,0.123720386,0.254752852,0.324656332,0.290728283,1.0,1,1,1,1,1,1.0,1,1,1.0,0.224519029,0.246911198,0.209331006,0.263519794,0.182571232,0.26296699,0.254240125,0.218515307,0.228623956,0.269916415,0.331744373,0.325955421,0.35072422,0.361146629,0.353784055,0.318436384,0.297483265,0.416975349,0.375572979,0.326418221,0.442673951,0.470324129,0.425531924,0.555416822,0.501173317,0.501173317,0.481615677,0.462058038,0.517152444,0.57224685,0.475670785,0.482673451,0.523934484,0.519490808,0.515047133,0.481321409,0.475331366,0.480597228,0.48586309,0.433496386,0.39881748,0.511496961,0.430388629,0.567889154,0.523474634,0.538545191,0.619327545,0.477144837,0.453930765,0.430716693,0.301026791,0.325569093,0.350111395,0.386162221,0.407580853,0.354746848,0.332727551,0.35890758,0.357915908,0.431986004,0.184166461,0.110653959,0.227984488,0.272003472,0.257727329,0.243451186,0.206705496,0.223051086,0.217349708,0.257768214,14.18,8.225058005,118.79,30.859899,150
0.873427685,0.824868651,0.9572954,3,0.030120095,0.43259139,0.534559144,0.011200522,0.044151181,0.951463352,0.25935566,0.241237113,0.257731959,0.278350515,0.270103093,0.24742268,0.232989691,0.257731959,0.26185567,0.278350515,0.278350515,0.515463918,0.364948454,0.52371134,0.329896907,0.369072165,0.286597938,0.319587629,0.525773196,0.529896907,0.342268041,0.556701031,0.560824742,0.564948454,0.569072165,0.556701031,0.554639175,0.569072165,0.562886598,0.577319588,0.567010309,0.583505155,0.58556701,0.591752577,0.602061856,0.579381443,0.583505155,0.602061856,0.593814433,0.610309278,0.606185567,0.620618557,0.616494845,0.624742268,0.637113402,0.610309278,0.622680412,0.632989691,0.637113402,0.653608247,0.649484536,0.672164948,0.663917526,0.674226804,0.684536082,0.67628866,0.692783505,0.680412371,0.696907216,0.707216495,0.698969072,0.711340206,0.703092784,0.727835052,0.740206186,0.75257732,0.892783505,0.72371134,0.756701031,0.762886598,0.731958763,0.30525641,0.339230769,0.276666667,0.336794872,0.306282051,0.320769231,0.405128205,0.268717949,0.235,0.315769231,0.290771176,0.345132743,0.266750948,0.422250316,0.313527181,0.419721871,0.520859671,0.259165613,0.252844501,0.408343869,0.327581164,0.237203861,0.369406259,0.221117286,0.259725066,0.235448962,0.102661597,0.409768938,0.350687335,0.26381983,1.0,1,1,1,1,1,1.0,1,1,1.0,0.260393143,0.23703301,0.240151212,0.196987256,0.251987875,0.165809855,0.222155839,0.222155839,0.251337141,0.280518442,0.377066702,0.349946022,0.379410684,0.462476909,0.383612499,0.404927731,0.33234635,0.471722305,0.368011445,0.431279302,0.50587821,0.476551801,0.531608552,0.497437,0.611821294,0.601385832,0.572434425,0.590767384,0.532599956,0.432789087,0.606014431,0.53830266,0.575692952,0.492743671,0.515557706,0.519009918,0.593859017,0.567983925,0.542108834,0.584642529,0.473073274,0.472651273,0.456327081,0.5180296,0.579117954,0.460597485,0.544362366,0.499520361,0.518196702,0.536873043,0.386065781,0.351027697,0.416576684,0.31495215,0.309814572,0.216392651,0.395181745,0.352306843,0.353183225,0.354059607,0.243570402,0.207208186,0.190081432,0.213222325,0.214593038,0.240541145,0.155479267,0.182659715,0.279210627,0.27251941,17.023815,9.874602668,119.176157,31.096263,414
